2025-07-12 23:00:43.244 INFO: ===========VERIFYING SETTINGS===========
2025-07-12 23:00:43.245 INFO: MACE version: 0.3.13
2025-07-12 23:00:43.341 INFO: CUDA version: 12.4, CUDA device: 0
2025-07-12 23:00:43.565 INFO: ===========LOADING INPUT DATA===========
2025-07-12 23:00:43.565 INFO: Using heads: ['Default']
2025-07-12 23:00:43.565 INFO: Using the key specifications to parse data:
2025-07-12 23:00:43.565 INFO: Default: KeySpecification(info_keys={'energy': 'None', 'stress': 'None', 'virials': 'REF_virials', 'dipole': 'dipole', 'polarizability': 'susceptibility_tensor', 'head': 'head'}, arrays_keys={'forces': 'None', 'dipole_deriv': 'dipole_deriv', 'polarizability_deriv': 'raman_tensor'})
2025-07-12 23:00:43.565 INFO: =============    Processing head Default     ===========
2025-07-12 23:00:43.726 INFO: Training set 1/1 [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 200, head: 200, forces: 0, dipole_deriv: 0, polarizability_deriv: 200]
2025-07-12 23:00:43.727 INFO: Total Training set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 200, head: 200, forces: 0, dipole_deriv: 0, polarizability_deriv: 200]
2025-07-12 23:00:43.727 INFO: No validation set provided, splitting training data instead.
2025-07-12 23:00:43.729 INFO: Using random 5% of training set for validation with indices saved in: ./valid_indices_123.txt
2025-07-12 23:00:43.730 INFO: Random Split Training set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 190, head: 190, forces: 0, dipole_deriv: 0, polarizability_deriv: 190]
2025-07-12 23:00:43.730 INFO: Random Split Validation set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 10, head: 10, forces: 0, dipole_deriv: 0, polarizability_deriv: 10]
2025-07-12 23:00:43.865 INFO: Test set 1/1 [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 200, head: 200, forces: 0, dipole_deriv: 0, polarizability_deriv: 200]
2025-07-12 23:00:43.866 INFO: Total Test set [energy: 0, stress: 0, virials: 0, dipole components: 0, polarizability: 200, head: 200, forces: 0, dipole_deriv: 0, polarizability_deriv: 200]
2025-07-12 23:00:43.866 INFO: Total number of configurations: train=190, valid=10, tests=[Default_Default: 200],
2025-07-12 23:00:43.867 INFO: Atomic Numbers used: [16, 34, 42, 74]
2025-07-12 23:00:43.867 INFO: Processing datasets for head 'Default'
2025-07-12 23:00:44.016 INFO: Combining 1 list datasets for head 'Default'
2025-07-12 23:00:44.024 INFO: Head 'Default' training dataset size: 190
2025-07-12 23:00:44.025 INFO: Computing average number of neighbors
2025-07-12 23:00:44.191 INFO: Average number of neighbors: 18.97270955165692
2025-07-12 23:00:44.191 INFO: During training the following quantities will be reported: dipoles, polarizability, dipole_deriv, polarizability_deriv
2025-07-12 23:00:44.191 INFO: ===========MODEL DETAILS===========
2025-07-12 23:00:44.192 INFO: Building model
2025-07-12 23:00:44.192 INFO: Message passing with 128 channels and max_L=2 (128x0e + 128x1o + 128x2e)
2025-07-12 23:00:44.192 INFO: 2 layers, each with correlation order: 3 (body order: 4) and spherical harmonics up to: l=3
2025-07-12 23:00:44.192 INFO: 8 radial and 5 basis functions
2025-07-12 23:00:44.192 INFO: Radial cutoff: 5.0 A (total receptive field for each atom: 10.0 A)
2025-07-12 23:00:44.192 INFO: Distance transform for radial basis functions: None
2025-07-12 23:00:44.192 INFO: Hidden irreps: 128x0e + 128x1o + 128x2e
2025-07-12 23:00:46.512 INFO: Total number of parameters: 1104272
2025-07-12 23:00:46.512 INFO: 
2025-07-12 23:00:46.512 INFO: ===========OPTIMIZER INFORMATION===========
2025-07-12 23:00:46.512 INFO: Using ADAM as parameter optimizer
2025-07-12 23:00:46.512 INFO: Batch size: 10
2025-07-12 23:00:46.512 INFO: Number of gradient updates: 38000
2025-07-12 23:00:46.512 INFO: Learning rate: 0.01, weight decay: 5e-07
2025-07-12 23:00:46.512 INFO: DipolePolarizabilityDerivLoss(dipole_weight=0.000, polarizability_weight=1.000, dipole_deriv_weight=0.000, polarizability_deriv_weight=0.000)
2025-07-12 23:00:46.517 WARNING: Cannot find checkpoint with tag 'MoWSSe_sus_ndata_all_subset_200_run-123' in './checkpoints'
2025-07-12 23:00:46.517 INFO: Using gradient clipping with tolerance=10.000
2025-07-12 23:00:46.517 INFO: 
2025-07-12 23:00:46.517 INFO: ===========TRAINING===========
2025-07-12 23:00:46.517 INFO: Started training, reporting errors on validation set
2025-07-12 23:00:46.517 INFO: Loss metrics on validation set
2025-07-12 23:00:47.955 INFO: Initial: head: Default, loss=12.6104, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.01 mDebye / A, RMSE_ALPHA_per_atom=   11.23, RMSE_ALPHA_DERIV=   11.69
2025-07-13 08:10:06.769 INFO: Epoch 876: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:10:44.355 INFO: Epoch 877: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:11:21.938 INFO: Epoch 878: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:11:59.521 INFO: Epoch 879: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:12:37.078 INFO: Epoch 880: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:13:14.630 INFO: Epoch 881: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:13:52.176 INFO: Epoch 882: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:14:29.730 INFO: Epoch 883: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:15:07.291 INFO: Epoch 884: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:15:44.850 INFO: Epoch 885: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:16:22.419 INFO: Epoch 886: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:16:59.988 INFO: Epoch 887: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:17:37.549 INFO: Epoch 888: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:18:15.109 INFO: Epoch 889: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:18:52.663 INFO: Epoch 890: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:19:30.215 INFO: Epoch 891: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:20:07.784 INFO: Epoch 892: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:20:45.352 INFO: Epoch 893: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:21:22.926 INFO: Epoch 894: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:22:00.490 INFO: Epoch 895: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:22:38.037 INFO: Epoch 896: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:23:15.614 INFO: Epoch 897: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:23:53.177 INFO: Epoch 898: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:24:30.735 INFO: Epoch 899: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:25:08.299 INFO: Epoch 900: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:25:45.862 INFO: Epoch 901: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:26:23.430 INFO: Epoch 902: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:27:01.010 INFO: Epoch 903: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:27:38.575 INFO: Epoch 904: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:28:16.131 INFO: Epoch 905: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:28:53.701 INFO: Epoch 906: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:29:31.257 INFO: Epoch 907: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:30:08.819 INFO: Epoch 908: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:30:46.380 INFO: Epoch 909: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:31:23.939 INFO: Epoch 910: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:32:01.516 INFO: Epoch 911: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:32:39.069 INFO: Epoch 912: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:33:16.628 INFO: Epoch 913: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:33:54.193 INFO: Epoch 914: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:34:31.757 INFO: Epoch 915: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:35:09.330 INFO: Epoch 916: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:35:46.898 INFO: Epoch 917: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:36:24.469 INFO: Epoch 918: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:37:02.039 INFO: Epoch 919: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:37:39.596 INFO: Epoch 920: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:38:17.158 INFO: Epoch 921: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:38:54.710 INFO: Epoch 922: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:39:32.260 INFO: Epoch 923: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:40:09.826 INFO: Epoch 924: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:40:47.405 INFO: Epoch 925: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:41:24.965 INFO: Epoch 926: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:42:02.537 INFO: Epoch 927: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:42:40.123 INFO: Epoch 928: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:43:17.677 INFO: Epoch 929: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:43:55.239 INFO: Epoch 930: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:44:32.806 INFO: Epoch 931: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:45:10.383 INFO: Epoch 932: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:45:47.945 INFO: Epoch 933: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:46:25.493 INFO: Epoch 934: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:47:03.049 INFO: Epoch 935: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:47:40.603 INFO: Epoch 936: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:48:18.184 INFO: Epoch 937: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:48:55.759 INFO: Epoch 938: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:49:33.318 INFO: Epoch 939: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:50:10.881 INFO: Epoch 940: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:50:48.445 INFO: Epoch 941: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:51:26.024 INFO: Epoch 942: head: Default, loss=0.0009, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:52:03.594 INFO: Epoch 943: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:52:41.143 INFO: Epoch 944: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:53:18.717 INFO: Epoch 945: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:53:56.290 INFO: Epoch 946: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:54:33.836 INFO: Epoch 947: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:55:11.403 INFO: Epoch 948: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:55:48.963 INFO: Epoch 949: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:56:26.561 INFO: Epoch 950: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:57:04.134 INFO: Epoch 951: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:57:41.709 INFO: Epoch 952: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:58:19.280 INFO: Epoch 953: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.90
2025-07-13 08:58:56.837 INFO: Epoch 954: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 08:59:34.404 INFO: Epoch 955: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:00:11.959 INFO: Epoch 956: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:00:49.531 INFO: Epoch 957: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:01:27.101 INFO: Epoch 958: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:02:04.682 INFO: Epoch 959: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:02:42.258 INFO: Epoch 960: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:03:19.824 INFO: Epoch 961: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:03:57.398 INFO: Epoch 962: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:04:34.954 INFO: Epoch 963: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:05:12.512 INFO: Epoch 964: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:05:50.075 INFO: Epoch 965: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
2025-07-13 09:06:27.638 INFO: Epoch 966: head: Default, loss=0.0010, RMSE_MU_per_atom=0.00 mDebye, RMSE_MU_DERIV=0.00 mDebye / A, RMSE_ALPHA_per_atom=    0.10, RMSE_ALPHA_DERIV=    7.89
